content,score,date,word_count
"I don't even know how to express my disappointment, 'cause it's overwhelming. This app, based on my experience, deserves no star at all. I downloaded it yesterday because I needed to receive money overseas. My account was restricted upon signing in, asking me to provide some documentations for a review. After so much stress tryna upload my ID, I finally did, and that was the last thing I had to do for my account to be permanently restricted. Have never been so disappointed by any app.😡",1,2024-06-21 17:54:03,86
"I will soon uninstall this app from my device 🤨,,, Like I downloaded it via the kind of hype and praises showered on this app on reviews only for me to be disappointed when using it,,, Why can't I link my local bank account to it,,what is the need of it then",2,2024-06-21 12:50:35,52
So disappointed with your app. I've been working at the same job for 6 months getting the same paychecks and using your mobile deposit app. Each time it's taking longer and longer to use. It prompted me to sign my check take the proper photos and said that they would begin a review 10 minutes later I was still waiting I finally gave up. No notice no message as to why it didn't go through. Please fix for better rating,2,2024-06-21 12:42:58,80
Soo annoying like this app has frustrated the life of of me I opened the app and did not use it then all of a sudden they said its been limited I contacted service provider then they locked it permanently had to open another one now still I can't login the password is not working I wanna change it and it's saying having trouble identifying that it's me . what am I to do now PayPal pls update your service Ok now I've also tried calling again and it did not work I also sent an email but no reply,1,2024-06-21 12:02:53,100
"Horrendous customer service. I hope you never have to use them. They tell you one thing week happen and then do the complete opposite. And when I complained and asked to take the matter higher they sent me a message stating they had tried to call me numerous times, they were closing the case and to take it up with the bank. Complete lies.",1,2024-06-21 12:02:36,64
"won't let me actually put the money that was transferred onto my card, says my card refused but I don't know why and nothings wrong with the card details. I also can't send money to friends because ""merchant not supported"" paypal and my bank should go kill themselves",1,2024-06-21 03:53:03,48
How the hell is it a security issue every time I try to add money to my PayPal account? Have to call service and they override it and the next time it does it again. Not withdrawing but adding money from the account is a security issue? This is why I rarely use PayPal and not dare put a larger sum of money in. If adding money to PayPal sets off a security issue how am I to know if I'm paying for dinner it's not going to do the same thing leaving me no access to my money? Can't trust you.,1,2024-06-21 02:14:23,102
Who really send me to download this app Immediately I fill in my details they Hack the account I don't have access to it till the nest 180days I'm so scared right now because those are my bank Documents I Summit to them,1,2024-06-21 00:36:39,43
"The fact that you have to add a credit or debit card, makes PayPal completely pointless. The bank I use in the Netherlands don't issue debit cards like the one you require, which is why I opened a PayPal account. I am gonna remove the app",1,2024-06-21 00:31:53,46
The worst. Sent money to my aunt. They won't let her accept or send back and all they can tell me is wait a month to get my 400 bucks returned. No cancel no reject no send back option. Just robot like answers and a carefree attitude by their Team. WE WILL NEVER USE THIS HORRIBLE SERVICE AGAIN #CROOKS,1,2024-06-20 23:58:47,59
Really bad money app I do not recommend they never gave me my money back nor did it got sent to the person I lost $278 and no matter what we both do and called customer service they never gave a proper response,1,2024-06-20 23:54:24,43
I just logged in after years of using my account and I have been using face scan to log in yesterday and earlier this morning. All the sudden it can't verify me. I don't have a phone number that can call in my name. I'm already in a struggle and just had money waiting for it to deposit and now I can't even get to it. Thanks a lot PayPal. I guess you can keep my little $10. Your security check is a joke. I can't even contact anyone because you want me logged in and won't let me log in.,1,2024-06-20 22:18:38,101
